76411897;374868070
78543018;36175307
78543018;50952050
78543018;59477024
78543018;64004147
78543018;67446082
78543018;76411897
78543018;102945985
78543018;164285180
78543018;177123098
78543018;216953513
78543018;225812577
78543018;374868070
79445909;44673157
79445909;52482983
79445909;68309021
79445909;87897322
79445909;104127056
79445909;139485324
79445909;145661582
79445909;147361722
79445909;161987696
79445909;217459196
81413470;59477024
81413470;64004147
81413470;64231904
81413470;67446082
81413470;76411897
81413470;114964907
81413470;216953513
81413470;225812577
81413470;247405142
81413470;374868070
82390814;9166454
82390814;53362098
82390814;56877508
82390814;68309021
82390814;69470349
82390814;87897322
82390814;104127056
82390814;120397921
82390814;135581059
82390814;139485324
82390814;145661582
82390814;147361722
85219118;10454944
85219118;36175307
85219118;50390508
85219118;59477024
85219118;64231904
85219118;64669608
85219118;67446082
85219118;114964907
85219118;164285180
85219118;177123098
85219118;247405142
87166136;171215417
87897322;17696988
87897322;37023675
87897322;68309021
87897322;75299664
87897322;79445909
87897322;82390814
87897322;139485324
87897322;217459196
90952931;171215417
90952931;186679750
90952931;253048953
91303295;44673157
91303295;45154002
91303295;53362098
91303295;69470349
91303295;104656598
91303295;135581059
91303295;145661582
91303295;360668573
99630136;185935693
99630136;237030840
99630136;275118551
99630136;341726860
102945985;10454944
102945985;36175307
102945985;50390508
102945985;59477024
102945985;64004147
102945985;64231904
102945985;67446082
102945985;76411897
102945985;78543018
102945985;114964907
102945985;216953513
102945985;247405142
102987162;122774772
102987162;182177744
102987162;186679750
102987162;253048953
104127056;9166454
104127056;44673157
104127056;56012911
104127056;56877508
104127056;64004147
104127056;68309021
104127056;75299664
104127056;79445909
104127056;82390814
104127056;114964907
104127056;117142152
104127056;120397921
104127056;121532091
104127056;139485324
104127056;145661582
104127056;147361722
104127056;161987696
104127056;251797989
104656598;53362098
104656598;66171465
104656598;69470349
104656598;91303295
104656598;135581059
104656598;161987696
104656598;189886888
106976670;114964907
114964907;9166454
114964907;36175307
114964907;44673157
114964907;50390508
114964907;50952050
114964907;56877508
114964907;64004147
114964907;64231904
114964907;64669608
114964907;67446082
114964907;68309021
114964907;76411897
114964907;81413470
114964907;85219118
114964907;102945985
114964907;104127056
114964907;106976670
114964907;117142152
114964907;120397921
114964907;121532091
114964907;139485324
114964907;145661582
114964907;147361722
114964907;161987696
114964907;216953513
114964907;225812577
114964907;247405142
114964907;251797989
114964907;374868070
117142152;44673157
117142152;56877508
117142152;68309021
117142152;104127056
117142152;114964907
117142152;120397921
117142152;121532091
117142152;147361722
120397921;9166454
120397921;44673157
120397921;56012911
120397921;64004147
120397921;68309021
120397921;82390814
120397921;104127056
120397921;114964907
120397921;117142152
120397921;121532091
120397921;139485324
120397921;145661582
120397921;147361722
120397921;161987696
120397921;251797989
121532091;44673157
121532091;56877508
121532091;68309021
121532091;104127056
121532091;114964907
121532091;117142152
121532091;120397921
121532091;139485324
121532091;145661582
121532091;147361722
121532091;161987696
121532091;251797989
122774772;102987162
122774772;242100823
135581059;9166454
135581059;44673157
135581059;45154002
135581059;52482983
135581059;53362098
135581059;53634157
135581059;69470349
135581059;75299664
135581059;82390814
135581059;91303295
135581059;104656598
135581059;145661582
135581059;171215417
135581059;189015623
135581059;189886888
135581059;276961503
136540096;69425869
136998682;171215417
136998682;182177744
136998682;217459196
136998682;253048953
139485324;9166454
139485324;44673157
139485324;56012911
139485324;56877508
139485324;59477024
139485324;64004147
139485324;79445909
139485324;82390814
139485324;87897322
139485324;104127056
139485324;114964907
139485324;120397921
139485324;121532091
139485324;145661582
139485324;147361722
139485324;161987696
139485324;251797989
145661582;9166454
145661582;37023675
145661582;44673157
145661582;45154002
145661582;52482983
145661582;53362098
145661582;56877508
145661582;59477024
145661582;64004147
145661582;68309021
145661582;69470349
145661582;75299664
145661582;79445909
145661582;82390814
145661582;91303295
145661582;104127056
145661582;114964907
145661582;120397921
145661582;121532091
145661582;135581059
145661582;139485324
145661582;147361722
145661582;161987696
145661582;189886888
145661582;247405142
145661582;251797989
145661582;276961503
147361722;9166454
147361722;37023675
147361722;44673157
147361722;52482983
147361722;56012911
147361722;56877508
147361722;64004147
147361722;68309021
147361722;75299664
147361722;79445909
147361722;82390814
147361722;104127056
147361722;114964907
147361722;117142152
147361722;120397921
147361722;121532091
147361722;139485324
147361722;145661582
147361722;161987696
147361722;171215417
147361722;251797989
150339919;211354228
150339919;237030840
150339919;346528503
161987696;9166454
161987696;44673157
161987696;64004147
161987696;68309021
161987696;79445909
161987696;104127056
161987696;104656598
161987696;114964907
161987696;120397921
161987696;121532091
161987696;139485324
161987696;145661582
161987696;147361722
164285180;36175307
164285180;50952050
164285180;59477024
164285180;78543018
164285180;85219118
164285180;177123098
164285180;221094530
164285180;374868070
171215417;87166136
171215417;90952931
171215417;135581059
171215417;136998682
171215417;147361722
171215417;186679750
177123098;36175307
177123098;43845868
177123098;50390508
177123098;50952050
177123098;64231904
177123098;64669608
177123098;78543018
177123098;85219118
177123098;164285180
177123098;216953513
177123098;225812577
182177744;102987162
182177744;136998682
182177744;186679750
182177744;217459196
182177744;253048953
185935693;99630136
185935693;237030840
185935693;275118551
186679750;90952931
186679750;102987162
186679750;171215417
186679750;182177744
186679750;242100823
186679750;253048953
189015623;44673157
189015623;45154002
189015623;53362098
189015623;53634157
189015623;135581059
189015623;189886888
189015623;276961503
189257334;325120231
189257334;452607169
189886888;53362098
189886888;53634157
189886888;104656598
189886888;135581059
189886888;145661582
189886888;189015623
189886888;276961503
211354228;150339919
216953513;10454944
216953513;36175307
216953513;43845868
216953513;50390508
216953513;50952050
216953513;59477024
216953513;64004147
216953513;64669608
216953513;76411897
216953513;78543018
216953513;81413470
216953513;102945985
216953513;114964907
216953513;177123098
216953513;221094530
216953513;225812577
216953513;374868070
217459196;58213490
217459196;79445909
217459196;87897322
217459196;136998682
217459196;182177744
221094530;36175307
221094530;43845868
221094530;50952050
221094530;59477024
221094530;164285180
221094530;216953513
221094530;225812577
225812577;36175307
225812577;50390508
225812577;50952050
225812577;59477024
225812577;64004147
225812577;64231904
225812577;67446082
225812577;76411897
225812577;78543018
225812577;81413470
225812577;114964907
225812577;177123098
225812577;216953513
225812577;221094530
225812577;247405142
225812577;374868070
232398845;52246045
237030840;99630136
237030840;150339919
237030840;185935693
237030840;275118551
242100823;122774772
242100823;186679750
242100823;360668573
247405142;36175307
247405142;59477024
247405142;64004147
247405142;64231904
247405142;67446082
247405142;76411897
247405142;81413470
247405142;85219118
247405142;102945985
247405142;114964907
247405142;145661582
247405142;225812577
247405142;374868070
247405142;486749966
251797989;9166454
251797989;44673157
251797989;56877508
251797989;64004147
251797989;68309021
251797989;104127056
251797989;114964907
251797989;120397921
251797989;121532091
251797989;139485324
251797989;145661582
251797989;147361722
253048953;90952931
253048953;102987162
253048953;136998682
253048953;182177744
253048953;186679750
275118551;99630136
275118551;185935693
275118551;237030840
275118551;341726860
275118551;346528503
276961503;44673157
276961503;45154002
276961503;53362098
276961503;53634157
276961503;135581059
276961503;145661582
276961503;189015623
276961503;189886888
325120231;19676031
325120231;189257334
325120231;341726860
325120231;452607169
341726860;99630136
341726860;275118551
341726860;325120231
346528503;150339919
346528503;275118551
360668573;91303295
360668573;242100823
374868070;36175307
374868070;50952050
374868070;64004147
374868070;64231904
374868070;67446082
374868070;76411897
374868070;78543018
374868070;81413470
374868070;114964907
374868070;164285180
374868070;216953513
374868070;225812577
374868070;247405142
452607169;19676031
452607169;189257334
452607169;325120231
486749966;10454944
486749966;52246045
486749966;247405142
490925877;69425869
